date,year,month,day_of_week,is_weekend,is_holiday_fr,visits_count,admissions_count,lwbs_count,avg_wait_time,avg_los_ed,beds_total,beds_occupied,icu_beds_total,icu_beds_occupied,staff_doctors_available,staff_nurses_available,staff_absence_rate,ppe_stock_index,critical_stockout,flu_level,bronchiolitis_level,covid_level,heatwave,strike,mass_casualty_event
2024-08-15,2024,8,3,0,1,58,17,0,64.2,183.4,1800,1495,120,87,31,84,0.068,83,0,0.0,0.0,0.0,0,0,0
2024-08-16,2024,8,4,0,0,52,15,0,56.9,167.0,1800,1546,120,82,41,110,0.082,75,0,0.0,0.0,0.0,0,0,0
2024-08-17,2024,8,5,1,0,57,15,4,93.1,204.9,1800,1472,120,77,32,87,0.098,87,0,0.0,0.0,0.0,0,0,0
2024-08-18,2024,8,6,1,0,61,13,1,91.0,181.8,1800,1494,120,89,33,88,0.08,78,0,0.0,0.0,0.0,0,0,0
2024-08-19,2024,8,0,0,0,60,15,0,59.1,160.0,1800,1521,120,88,42,111,0.074,87,0,0.0,0.0,0.0,0,0,0
2024-08-20,2024,8,1,0,0,52,17,0,69.8,189.6,1800,1570,120,86,42,111,0.075,86,0,0.0,0.0,0.0,0,0,0
2024-08-21,2024,8,2,0,0,52,20,3,47.8,148.7,1800,1484,120,91,41,108,0.1,90,0,0.0,0.0,0.0,0,0,0
2024-08-22,2024,8,3,0,0,50,13,0,54.0,166.2,1800,1417,120,92,40,107,0.105,89,0,0.0,0.0,0.0,0,0,0
2024-08-23,2024,8,4,0,0,48,16,0,54.5,165.2,1800,1413,120,92,42,112,0.067,79,0,0.0,0.0,0.0,0,0,0
2024-08-24,2024,8,5,1,0,55,11,4,63.1,157.4,1800,1448,120,88,34,90,0.067,86,0,0.0,0.0,0.0,0,0,0
2024-08-25,2024,8,6,1,0,54,18,5,66.2,177.2,1800,1446,120,83,33,88,0.088,80,0,0.0,0.0,0.0,0,0,0
2024-08-26,2024,8,0,0,0,63,12,4,62.7,147.2,1800,1508,120,94,40,107,0.111,84,0,0.0,0.0,0.0,0,0,0
2024-08-27,2024,8,1,0,0,55,15,1,50.7,174.3,1800,1452,120,90,40,108,0.103,84,0,0.0,0.0,0.0,0,0,0
2024-08-28,2024,8,2,0,0,51,15,0,60.1,183.8,1800,1479,120,95,43,113,0.055,76,0,0.0,0.0,0.0,0,0,0
2024-08-29,2024,8,3,0,0,50,18,2,68.1,172.2,1800,1475,120,95,42,111,0.075,75,0,0.0,0.0,0.0,0,0,0
2024-08-30,2024,8,4,0,0,53,14,0,54.6,149.8,1800,1493,120,81,42,113,0.061,76,0,0.0,0.0,0.0,0,0,0
2024-08-31,2024,8,5,1,0,58,17,1,85.4,207.0,1800,1588,120,81,33,89,0.075,77,0,0.0,0.0,0.0,0,0,0
2024-09-01,2024,9,6,1,0,57,15,1,65.4,184.2,1800,1559,120,85,32,85,0.112,79,0,0.0,0.0,0.0,0,0,0
2024-09-02,2024,9,0,0,0,62,23,0,40.5,152.2,1800,1524,120,84,43,114,0.052,89,0,0.0,0.0,0.0,0,0,0
2024-09-03,2024,9,1,0,0,63,23,1,69.1,216.3,1800,1498,120,95,43,114,0.048,83,0,0.0,0.0,0.0,0,0,0
2024-09-04,2024,9,2,0,0,55,17,1,74.7,179.9,1800,1499,120,92,42,112,0.063,87,0,0.0,0.0,0.0,0,0,0
2024-09-05,2024,9,3,0,0,50,10,1,57.3,158.6,1800,1540,120,97,41,110,0.086,88,0,0.0,0.0,0.0,0,0,0
2024-09-06,2024,9,4,0,0,57,13,1,63.3,165.0,1800,1554,120,92,41,109,0.092,86,0,0.0,0.0,0.0,0,0,0
2024-09-07,2024,9,5,1,0,61,17,2,85.4,178.7,1800,1474,120,91,33,87,0.089,81,0,0.0,0.0,0.0,0,0,0
2024-09-08,2024,9,6,1,0,55,11,0,61.6,160.5,1800,1525,120,97,32,86,0.104,88,0,0.0,0.0,0.0,0,0,0
2024-09-09,2024,9,0,0,0,66,27,2,68.8,155.8,1800,1413,120,93,43,115,0.045,86,0,0.0,0.0,0.0,0,0,0
2024-09-10,2024,9,1,0,0,62,27,1,62.4,175.6,1800,1534,120,90,40,108,0.104,86,0,0.0,0.0,0.0,0,0,0
2024-09-11,2024,9,2,0,0,57,20,1,60.4,158.8,1800,1564,120,99,42,111,0.074,89,0,0.0,0.0,0.0,0,0,0
2024-09-12,2024,9,3,0,0,56,14,2,59.4,165.9,1800,1508,120,91,41,109,0.095,84,0,0.0,0.0,0.0,0,0,0
2024-09-13,2024,9,4,0,0,52,18,0,90.3,194.5,1800,1621,120,88,43,114,0.054,83,0,0.0,0.0,0.0,0,0,0
2024-09-14,2024,9,5,1,0,61,16,2,78.7,194.4,1800,1475,120,85,33,88,0.08,88,0,0.0,0.0,0.0,0,0,0
2024-09-15,2024,9,6,1,0,59,15,2,70.6,197.8,1800,1535,120,94,33,88,0.085,82,0,0.0,0.0,0.0,0,0,0
2024-09-16,2024,9,0,0,0,63,16,2,73.9,192.2,1800,1521,120,97,40,108,0.103,87,0,0.0,0.0,0.0,0,0,0
2024-09-17,2024,9,1,0,0,63,16,0,58.3,208.3,1800,1517,120,90,43,114,0.048,76,0,0.0,0.0,0.0,0,0,0
2024-09-18,2024,9,2,0,0,60,14,3,69.7,175.3,1800,1517,120,98,41,110,0.081,75,0,0.0,0.0,0.0,0,0,0
2024-09-19,2024,9,3,0,0,59,24,2,50.4,154.4,1800,1529,120,78,42,113,0.058,83,0,0.0,0.0,0.0,0,0,0
2024-09-20,2024,9,4,0,0,60,13,2,85.1,205.3,1800,1569,120,90,41,109,0.09,76,0,0.0,0.0,0.0,0,0,0
2024-09-21,2024,9,5,1,0,60,18,1,76.2,193.4,1800,1597,120,90,33,87,0.096,90,0,0.0,0.0,0.0,0,0,0
2024-09-22,2024,9,6,1,0,61,17,2,58.6,161.1,1800,1523,120,86,32,86,0.106,75,0,0.0,0.0,0.0,0,0,0
2024-09-23,2024,9,0,0,0,67,20,4,56.2,192.4,1800,1567,120,104,42,112,0.069,86,0,0.0,0.0,0.0,0,0,0
2024-09-24,2024,9,1,0,0,60,23,0,55.1,152.7,1800,1485,120,90,41,108,0.099,79,0,0.0,0.0,0.0,0,0,0
2024-09-25,2024,9,2,0,0,56,14,2,66.9,176.7,1800,1564,120,88,40,107,0.107,90,0,0.0,0.0,0.0,0,0,0
2024-09-26,2024,9,3,0,0,56,15,0,70.4,180.2,1800,1482,120,90,43,114,0.047,81,0,0.0,0.0,0.0,0,0,0
2024-09-27,2024,9,4,0,0,56,10,2,77.1,211.9,1800,1582,120,78,41,109,0.092,75,0,0.0,0.0,0.0,0,0,0
2024-09-28,2024,9,5,1,0,58,19,0,91.1,202.9,1800,1642,120,85,32,86,0.099,75,0,0.0,0.0,0.0,0,0,0
2024-09-29,2024,9,6,1,0,59,14,3,53.1,176.3,1800,1516,120,96,33,89,0.075,83,0,0.0,0.0,0.0,0,0,0
2024-09-30,2024,9,0,0,0,67,20,2,45.4,160.0,1800,1404,120,86,42,113,0.056,90,0,0.0,0.0,0.0,0,0,0
2024-10-01,2024,10,1,0,0,65,15,3,38.1,134.1,1800,1500,120,85,41,108,0.099,90,0,0.0,0.0,0.0,0,0,0
2024-10-02,2024,10,2,0,0,62,17,4,81.7,201.8,1800,1597,120,98,36,95,0.206,80,0,0.0,0.0,0.0,0,1,0
2024-10-03,2024,10,3,0,0,61,25,0,80.8,208.6,1800,1560,120,98,35,93,0.226,82,0,0.0,0.0,0.0,0,1,0
2024-10-04,2024,10,4,0,0,60,15,1,66.3,179.1,1800,1543,120,93,35,92,0.229,77,0,0.0,0.0,0.0,0,1,0
2024-10-05,2024,10,5,1,0,68,19,1,66.2,193.7,1800,1584,120,87,27,73,0.244,83,0,0.0,0.0,0.0,0,1,0
2024-10-06,2024,10,6,1,0,67,16,2,120.8,250.2,1800,1556,120,89,28,75,0.217,84,0,0.0,0.0,0.0,0,1,0
2024-10-07,2024,10,0,0,0,66,14,1,77.0,200.3,1800,1596,120,85,35,94,0.216,79,0,0.0,0.0,0.0,0,1,0
2024-10-08,2024,10,1,0,0,70,15,2,66.9,178.1,1800,1580,120,84,41,110,0.082,84,0,0.0,0.0,0.0,0,0,0
2024-10-09,2024,10,2,0,0,59,19,0,35.8,180.9,1800,1612,120,84,40,108,0.1,88,0,0.0,0.0,0.0,0,0,0
2024-10-10,2024,10,3,0,0,54,16,2,85.8,202.4,1800,1549,120,86,39,105,0.126,75,0,0.0,0.0,0.0,0,0,0
2024-10-11,2024,10,4,0,0,58,18,1,82.4,184.2,1800,1579,120,84,43,114,0.05,78,0,0.0,0.0,0.0,0,0,0
2024-10-12,2024,10,5,1,0,63,17,2,86.5,173.3,1800,1513,120,81,33,88,0.086,78,0,0.0,0.0,0.0,0,0,0
2024-10-13,2024,10,6,1,0,66,21,1,63.2,189.0,1800,1498,120,91,34,90,0.058,77,0,0.0,0.0,0.0,0,0,0
2024-10-14,2024,10,0,0,0,69,19,1,85.2,194.2,1800,1622,120,91,40,108,0.1,77,0,0.0,0.0,0.0,0,0,0
2024-10-15,2024,10,1,0,0,64,20,2,41.6,167.0,1800,1542,120,100,42,113,0.061,84,0,0.0,0.0,0.0,0,0,0
2024-10-16,2024,10,2,0,0,63,20,1,66.6,213.3,1800,1573,120,86,42,112,0.067,77,0,0.0,0.0,0.0,0,0,0
2024-10-17,2024,10,3,0,0,60,21,1,64.5,180.6,1800,1537,120,92,42,112,0.068,86,0,0.0,0.0,0.0,0,0,0
2024-10-18,2024,10,4,0,0,62,9,3,46.1,159.8,1800,1498,120,92,41,111,0.078,88,0,0.0,0.0,0.0,0,0,0
2024-10-19,2024,10,5,1,0,67,25,0,94.5,181.2,1800,1531,120,88,33,88,0.086,89,0,0.0,0.0,0.0,0,0,0
2024-10-20,2024,10,6,1,0,69,18,2,89.7,217.0,1800,1623,120,97,33,87,0.097,85,0,0.0,0.294,0.0,0,0,0
2024-10-21,2024,10,0,0,0,64,20,0,77.9,178.3,1800,1577,120,97,41,110,0.087,78,0,0.0,0.307,0.0,0,0,0
2024-10-22,2024,10,1,0,0,66,20,1,59.7,188.2,1800,1455,120,94,42,113,0.061,76,0,0.0,0.32,0.0,0,0,0
2024-10-23,2024,10,2,0,0,55,19,1,59.7,194.0,1800,1536,120,91,40,108,0.103,78,0,0.0,0.334,0.0,0,0,0
2024-10-24,2024,10,3,0,0,61,20,0,63.9,193.1,1800,1645,120,90,41,110,0.087,88,0,0.0,0.348,0.0,0,0,0
2024-10-25,2024,10,4,0,0,63,16,1,69.3,169.9,1800,1538,120,84,40,107,0.112,88,0,0.0,0.361,0.0,0,0,0
2024-10-26,2024,10,5,1,0,72,24,2,70.8,184.7,1800,1453,120,88,33,89,0.075,79,0,0.0,0.376,0.0,0,0,0
2024-10-27,2024,10,6,1,0,72,22,1,96.0,215.2,1800,1653,120,89,34,90,0.057,78,0,0.0,0.39,0.0,0,0,0
2024-10-28,2024,10,0,0,0,74,26,1,70.9,179.6,1800,1589,120,86,41,109,0.089,81,0,0.0,0.404,0.0,0,0,0
2024-10-29,2024,10,1,0,0,66,23,0,69.5,188.3,1800,1549,120,96,40,106,0.116,77,0,0.0,0.419,0.0,0,0,0
2024-10-30,2024,10,2,0,0,63,21,2,74.6,163.9,1800,1533,120,100,41,109,0.094,87,0,0.0,0.434,0.0,0,0,0
2024-10-31,2024,10,3,0,0,59,15,2,80.0,198.0,1800,1613,120,88,41,110,0.087,75,0,0.0,0.448,0.0,0,0,0
2024-11-01,2024,11,4,0,1,73,24,3,59.1,181.9,1800,1535,120,95,31,83,0.074,77,0,0.0,0.463,0.0,0,0,0
2024-11-02,2024,11,5,1,0,78,21,2,111.5,207.2,1800,1627,120,87,31,84,0.127,78,0,0.0,0.478,0.0,0,0,0
2024-11-03,2024,11,6,1,0,74,25,2,73.3,189.7,1800,1595,120,92,33,89,0.071,73,0,0.0,0.493,0.0,0,0,0
2024-11-04,2024,11,0,0,0,83,25,3,70.2,179.6,1800,1580,120,90,42,111,0.078,77,0,0.0,0.508,0.0,0,0,0
2024-11-05,2024,11,1,0,0,78,21,4,68.8,179.9,1800,1575,120,97,40,108,0.104,84,0,0.0,0.523,0.0,0,0,0
2024-11-06,2024,11,2,0,0,67,19,0,75.9,179.9,1800,1559,120,90,42,113,0.056,73,0,0.0,0.538,0.0,0,0,0
2024-11-07,2024,11,3,0,0,71,23,2,64.7,168.7,1800,1625,120,100,40,106,0.119,80,0,0.0,0.552,0.0,0,0,0
2024-11-08,2024,11,4,0,0,72,26,0,59.1,181.3,1800,1523,120,93,40,107,0.106,77,0,0.0,0.567,0.0,0,0,0
2024-11-09,2024,11,5,1,0,76,28,4,74.9,161.2,1800,1483,120,90,32,85,0.112,73,0,0.0,0.581,0.0,0,0,0
2024-11-10,2024,11,6,1,0,73,24,3,78.5,201.6,1800,1604,120,87,32,86,0.105,71,0,0.0,0.595,0.0,0,0,0
2024-11-11,2024,11,0,0,1,82,26,2,77.1,194.1,1800,1606,120,96,31,82,0.091,74,0,0.0,0.609,0.0,0,0,0
2024-11-12,2024,11,1,0,0,74,20,1,61.7,164.2,1800,1599,120,100,42,111,0.074,71,0,0.0,0.623,0.0,0,0,0
2024-11-13,2024,11,2,0,0,73,20,0,79.3,208.3,1800,1595,120,96,41,109,0.092,76,0,0.0,0.636,0.0,0,0,0
2024-11-14,2024,11,3,0,0,65,23,2,70.1,171.3,1800,1557,120,108,42,111,0.076,82,0,0.0,0.649,0.0,0,0,0
2024-11-15,2024,11,4,0,0,73,19,2,58.7,188.0,1800,1617,120,103,40,107,0.106,81,0,0.0,0.662,0.0,0,0,0
2024-11-16,2024,11,5,1,0,72,27,0,69.8,171.5,1800,1573,120,93,32,85,0.112,84,0,0.0,0.675,0.0,0,0,0
2024-11-17,2024,11,6,1,0,76,27,1,68.2,176.5,1800,1550,120,93,31,84,0.126,76,0,0.0,0.686,0.0,0,0,0
2024-11-18,2024,11,0,0,0,82,28,3,71.4,181.0,1800,1560,120,98,40,107,0.104,80,0,0.0,0.698,0.0,0,0,0
2024-11-19,2024,11,1,0,0,85,22,2,69.7,209.0,1800,1686,120,90,40,106,0.116,79,0,0.0,0.709,0.0,0,0,0
2024-11-20,2024,11,2,0,0,66,21,3,63.1,155.7,1800,1484,120,102,41,109,0.091,72,0,0.0,0.719,0.0,0,0,0
2024-11-21,2024,11,3,0,0,74,19,1,82.3,178.0,1800,1605,120,97,41,109,0.088,74,0,0.0,0.729,0.0,0,0,0
2024-11-22,2024,11,4,0,0,72,18,3,72.4,189.6,1800,1488,120,97,40,107,0.107,77,0,0.0,0.739,0.0,0,0,0
2024-11-23,2024,11,5,1,0,79,22,1,72.4,188.1,1800,1574,120,100,33,87,0.09,81,0,0.0,0.747,0.0,0,0,0
2024-11-24,2024,11,6,1,0,77,31,4,73.8,177.8,1800,1556,120,106,32,86,0.104,76,0,0.0,0.756,0.0,0,0,0
2024-11-25,2024,11,0,0,0,85,26,0,73.1,181.7,1800,1468,120,97,42,111,0.077,72,0,0.0,0.763,0.0,0,0,0
2024-11-26,2024,11,1,0,0,76,22,2,68.4,168.9,1800,1602,120,95,41,110,0.081,84,0,0.0,0.77,0.0,0,0,0
2024-11-27,2024,11,2,0,0,76,29,2,63.9,195.9,1800,1560,120,105,40,107,0.111,70,0,0.0,0.776,0.0,0,0,0
2024-11-28,2024,11,3,0,0,67,24,3,63.6,167.7,1800,1468,120,101,40,106,0.116,83,0,0.0,0.782,0.0,0,0,0
2024-11-29,2024,11,4,0,0,75,26,3,99.1,216.3,1800,1627,120,94,41,111,0.079,80,0,0.0,0.787,0.0,0,0,0
2024-11-30,2024,11,5,1,0,75,18,2,97.5,230.5,1800,1659,120,96,32,85,0.112,81,0,0.0,0.791,0.0,0,0,0
2024-12-01,2024,12,6,1,0,91,20,3,90.8,236.5,1800,1680,120,97,33,88,0.088,80,0,0.0,0.794,0.0,0,0,0
2024-12-02,2024,12,0,0,0,93,23,3,82.4,218.1,1800,1619,120,98,41,108,0.099,71,0,0.0,0.797,0.0,0,0,0
2024-12-03,2024,12,1,0,0,93,27,4,73.9,212.6,1800,1603,120,88,39,105,0.128,78,0,0.0,0.798,0.0,0,0,0
2024-12-04,2024,12,2,0,0,90,21,2,79.1,192.6,1800,1672,120,87,40,106,0.115,79,0,0.0,0.8,0.0,0,0,0
2024-12-05,2024,12,3,0,0,82,19,2,73.2,182.3,1800,1691,120,90,40,106,0.115,79,0,0.0,0.8,0.0,0,0,0
2024-12-06,2024,12,4,0,0,83,26,1,56.8,178.4,1800,1661,120,90,39,104,0.137,72,0,0.0,0.8,0.0,0,0,0
2024-12-07,2024,12,5,1,0,87,28,1,61.4,170.8,1800,1549,120,92,33,88,0.085,71,0,0.0,0.798,0.0,0,0,0
2024-12-08,2024,12,6,1,0,90,37,2,83.4,202.4,1800,1611,120,100,33,88,0.079,73,0,0.0,0.797,0.0,0,0,0
2024-12-09,2024,12,0,0,0,90,20,1,64.6,177.5,1800,1624,120,95,41,110,0.085,75,0,0.0,0.794,0.0,0,0,0
2024-12-10,2024,12,1,0,0,90,25,3,63.7,165.2,1800,1524,120,100,40,108,0.104,76,0,0.313,0.791,0.0,0,0,0
2024-12-11,2024,12,2,0,0,89,37,3,74.0,192.5,1800,1649,120,91,42,113,0.062,80,0,0.33,0.787,0.0,0,0,0
2024-12-12,2024,12,3,0,0,91,27,4,107.5,231.8,1800,1747,120,96,40,107,0.106,79,0,0.348,0.782,0.0,0,0,0
2024-12-13,2024,12,4,0,0,100,32,2,81.9,223.6,1800,1660,120,103,41,108,0.099,77,0,0.367,0.776,0.0,0,0,0
2024-12-14,2024,12,5,1,0,91,21,3,117.7,264.2,1800,1706,120,103,31,84,0.126,70,0,0.386,0.77,0.0,0,0,0
2024-12-15,2024,12,6,1,0,102,38,2,84.1,215.6,1800,1637,120,95,32,85,0.118,73,0,0.405,0.763,0.0,0,0,0
2024-12-16,2024,12,0,0,0,103,36,3,76.7,194.9,1800,1624,120,100,41,108,0.1,71,0,0.424,0.756,0.0,0,0,0
2024-12-17,2024,12,1,0,0,94,37,0,67.5,177.2,1800,1650,120,113,39,105,0.124,69,0,0.444,0.747,0.0,0,0,0
2024-12-18,2024,12,2,0,0,90,27,1,73.1,188.0,1800,1586,120,100,39,105,0.127,65,0,0.464,0.739,0.0,0,0,0
2024-12-19,2024,12,3,0,0,86,20,5,81.2,204.9,1800,1579,120,96,41,108,0.098,70,0,0.484,0.729,0.0,0,0,0
2024-12-20,2024,12,4,0,0,89,22,1,100.1,249.8,1800,1701,120,99,40,108,0.104,68,0,0.505,0.719,0.0,0,0,0
2024-12-21,2024,12,5,1,0,94,27,5,99.3,248.9,1800,1707,120,101,34,89,0.069,72,0,0.525,0.709,0.0,0,0,0
2024-12-22,2024,12,6,1,0,89,27,3,74.9,186.2,1800,1580,120,99,33,87,0.092,64,0,0.545,0.698,0.0,0,0,0
2024-12-23,2024,12,0,0,0,95,18,1,73.0,232.4,1800,1687,120,100,41,108,0.1,67,0,0.565,0.686,0.0,0,0,0
2024-12-24,2024,12,1,0,0,99,29,4,91.2,219.3,1800,1631,120,92,40,106,0.116,64,0,0.585,0.675,0.0,0,0,0
2024-12-25,2024,12,2,0,1,93,20,5,95.1,193.7,1800,1655,120,95,30,81,0.096,72,0,0.605,0.662,0.0,0,0,0
2024-12-26,2024,12,3,0,0,83,24,4,94.0,216.2,1800,1662,120,100,40,107,0.105,71,0,0.624,0.649,0.0,0,0,0
2024-12-27,2024,12,4,0,0,89,21,2,72.0,168.8,1800,1691,120,100,41,109,0.091,67,0,0.643,0.636,0.0,0,0,0
2024-12-28,2024,12,5,1,0,101,35,5,96.0,220.8,1800,1643,120,97,32,85,0.12,65,0,0.662,0.623,0.0,0,0,0
2024-12-29,2024,12,6,1,0,97,31,2,118.9,246.3,1800,1715,120,100,32,84,0.125,77,0,0.68,0.609,0.0,0,0,0
2024-12-30,2024,12,0,0,0,101,34,2,67.2,203.1,1800,1656,120,101,39,105,0.125,71,0,0.698,0.595,0.0,0,0,0
2024-12-31,2024,12,1,0,0,102,28,5,81.7,198.4,1800,1674,120,106,40,106,0.117,72,0,0.715,0.581,0.0,0,0,0
2025-01-01,2025,1,2,0,1,98,35,3,69.5,183.4,1800,1591,120,101,31,82,0.086,70,0,0.731,0.567,0.0,0,0,0
2025-01-02,2025,1,3,0,0,86,22,1,86.2,205.9,1800,1753,120,104,40,107,0.105,74,0,0.746,0.552,0.0,0,0,0
2025-01-03,2025,1,4,0,0,89,23,2,88.0,201.3,1800,1662,120,98,40,107,0.109,75,0,0.761,0.538,0.0,0,0,0
2025-01-04,2025,1,5,1,0,100,27,3,121.3,230.8,1800,1675,120,105,32,86,0.109,67,0,0.774,0.523,0.0,0,0,0
2025-01-05,2025,1,6,1,0,99,26,2,74.9,181.8,1800,1550,120,103,32,85,0.119,72,0,0.787,0.508,0.0,0,0,0
2025-01-06,2025,1,0,0,0,103,35,4,73.5,173.8,1800,1592,120,106,38,102,0.146,65,0,0.799,0.493,0.0,0,0,0
2025-01-07,2025,1,1,0,0,96,27,6,79.5,210.5,1800,1703,120,105,39,104,0.134,71,0,0.809,0.478,0.0,0,0,0
2025-01-08,2025,1,2,0,0,88,22,3,88.4,214.3,1800,1652,120,105,41,108,0.098,67,0,0.818,0.463,0.0,0,0,0
2025-01-09,2025,1,3,0,0,79,25,0,64.4,166.4,1800,1533,120,101,39,104,0.131,61,0,0.827,0.448,0.0,0,0,0
2025-01-10,2025,1,4,0,0,89,29,3,70.1,188.1,1800,1692,120,103,39,104,0.13,75,0,0.834,0.434,0.0,0,0,0
2025-01-11,2025,1,5,1,0,88,32,1,85.8,211.0,1800,1606,120,107,32,86,0.101,74,0,0.84,0.419,0.0,0,0,0
2025-01-12,2025,1,6,1,0,89,26,2,122.2,250.7,1800,1711,120,97,31,83,0.134,65,0,0.844,0.404,0.0,0,0,0
2025-01-13,2025,1,0,0,0,107,34,3,77.5,190.4,1800,1630,120,97,40,106,0.113,76,0,0.847,0.39,0.0,0,0,0
2025-01-14,2025,1,1,0,0,96,34,2,78.1,206.7,1800,1645,120,102,41,109,0.088,66,0,0.849,0.376,0.0,0,0,0
2025-01-15,2025,1,2,0,0,92,26,2,89.5,203.0,1800,1697,120,103,39,105,0.125,68,0,0.85,0.361,0.0,0,0,0
2025-01-16,2025,1,3,0,0,81,30,2,59.5,174.6,1800,1584,120,96,40,106,0.12,74,0,0.849,0.348,0.0,0,0,0
2025-01-17,2025,1,4,0,0,81,21,4,72.2,194.6,1800,1578,120,100,40,107,0.111,66,0,0.847,0.334,0.0,0,0,0
2025-01-18,2025,1,5,1,0,92,32,1,103.4,220.7,1800,1620,120,100,32,85,0.114,68,0,0.844,0.32,0.0,0,0,0
2025-01-19,2025,1,6,1,0,93,30,1,93.8,237.2,1800,1674,120,87,32,86,0.1,71,0,0.84,0.307,0.0,0,0,0
2025-01-20,2025,1,0,0,0,99,32,2,79.2,184.3,1800,1557,120,99,39,105,0.126,63,0,0.834,0.294,0.0,0,0,0
2025-01-21,2025,1,1,0,0,94,36,5,53.9,162.6,1800,1522,120,97,40,107,0.106,68,0,0.827,0.0,0.0,0,0,0
2025-01-22,2025,1,2,0,0,82,18,2,72.3,188.6,1800,1656,120,97,40,107,0.11,67,0,0.818,0.0,0.0,0,0,0
2025-01-23,2025,1,3,0,0,82,23,3,80.9,206.8,1800,1578,120,106,40,106,0.113,73,0,0.809,0.0,0.0,0,0,0
2025-01-24,2025,1,4,0,0,79,23,0,72.5,198.4,1800,1589,120,90,41,110,0.082,65,0,0.799,0.0,0.0,0,0,0
2025-01-25,2025,1,5,1,0,92,30,3,95.2,204.5,1800,1509,120,93,33,88,0.087,66,0,0.787,0.0,0.0,0,0,0
2025-01-26,2025,1,6,1,0,90,22,4,104.5,220.4,1800,1572,120,82,34,90,0.061,74,0,0.774,0.0,0.0,0,0,0
2025-01-27,2025,1,0,0,0,92,26,1,71.0,178.7,1800,1607,120,94,40,106,0.116,66,0,0.761,0.0,0.0,0,0,0
2025-01-28,2025,1,1,0,0,88,17,6,75.0,210.4,1800,1656,120,95,41,110,0.08,70,0,0.746,0.0,0.0,0,0,0
2025-01-29,2025,1,2,0,0,81,27,3,59.6,157.1,1800,1563,120,94,40,107,0.106,75,0,0.731,0.0,0.0,0,0,0
2025-01-30,2025,1,3,0,0,79,19,0,74.4,205.0,1800,1693,120,104,40,107,0.11,76,0,0.715,0.0,0.0,0,0,0
2025-01-31,2025,1,4,0,0,89,36,2,53.9,188.2,1800,1566,120,102,40,106,0.114,66,0,0.698,0.0,0.0,0,0,0
2025-02-01,2025,2,5,1,0,85,23,6,81.7,213.9,1800,1560,120,97,33,89,0.078,78,0,0.68,0.0,0.0,0,0,0
2025-02-02,2025,2,6,1,0,84,20,3,108.8,243.0,1800,1679,120,94,32,86,0.1,77,0,0.662,0.0,0.0,0,0,0
2025-02-03,2025,2,0,0,0,81,28,2,79.0,176.3,1800,1606,120,102,39,104,0.134,71,0,0.643,0.0,0.0,0,0,0
2025-02-04,2025,2,1,0,0,80,25,2,85.9,207.2,1800,1563,120,96,39,104,0.134,78,0,0.624,0.0,0.0,0,0,0
2025-02-05,2025,2,2,0,0,77,25,4,63.7,197.8,1800,1583,120,91,40,106,0.119,77,0,0.605,0.0,0.0,0,0,0
2025-02-06,2025,2,3,0,0,72,13,2,87.8,201.4,1800,1663,120,85,40,107,0.105,76,0,0.585,0.0,0.0,0,0,0
2025-02-07,2025,2,4,0,0,83,23,2,82.0,226.7,1800,1668,120,93,41,111,0.078,75,0,0.565,0.0,0.0,0,0,0
2025-02-08,2025,2,5,1,0,83,23,6,97.0,215.1,1800,1543,120,100,32,85,0.112,78,0,0.545,0.0,0.0,0,0,0
2025-02-09,2025,2,6,1,0,89,24,5,95.6,197.5,1800,1583,120,109,33,87,0.094,82,0,0.525,0.0,0.0,0,0,0
2025-02-10,2025,2,0,0,0,89,28,5,75.0,206.2,1800,1589,120,95,40,107,0.107,76,0,0.505,0.0,0.0,0,0,0
2025-02-11,2025,2,1,0,0,83,27,2,84.0,167.1,1800,1530,120,90,41,110,0.083,80,0,0.484,0.0,0.0,0,0,0
2025-02-12,2025,2,2,0,0,77,23,1,66.1,174.8,1800,1578,120,87,41,109,0.091,79,0,0.464,0.0,0.0,0,0,0
2025-02-13,2025,2,3,0,0,74,24,3,81.0,196.6,1800,1580,120,98,41,108,0.097,81,0,0.444,0.0,0.0,0,0,0
2025-02-14,2025,2,4,0,0,83,22,3,66.3,194.6,1800,1640,120,83,41,108,0.099,83,0,0.424,0.0,0.0,0,0,0
2025-02-15,2025,2,5,1,0,73,18,0,81.4,207.4,1800,1642,120,97,32,86,0.103,71,0,0.405,0.0,0.0,0,0,0
2025-02-16,2025,2,6,1,0,75,26,0,75.5,198.7,1800,1558,120,99,33,88,0.081,71,0,0.386,0.0,0.0,0,0,0
2025-02-17,2025,2,0,0,0,86,20,4,76.8,211.5,1800,1563,120,96,42,112,0.065,78,0,0.367,0.0,0.0,0,0,0
2025-02-18,2025,2,1,0,0,81,26,2,77.7,198.9,1800,1609,120,92,39,105,0.124,76,0,0.348,0.0,0.0,0,0,0
2025-02-19,2025,2,2,0,0,79,19,4,63.9,169.2,1800,1540,120,97,39,103,0.14,78,0,0.33,0.0,0.0,0,0,0
2025-02-20,2025,2,3,0,0,75,20,0,76.2,187.2,1800,1602,120,94,41,108,0.099,82,0,0.313,0.0,0.0,0,0,0
2025-02-21,2025,2,4,0,0,72,14,1,53.4,171.5,1800,1543,120,85,43,114,0.054,84,0,0.0,0.0,0.0,0,0,0
2025-02-22,2025,2,5,1,0,83,33,3,55.6,170.4,1800,1496,120,101,34,90,0.065,77,0,0.0,0.0,0.0,0,0,0
